"","X","firstname","sex","race","call"
"3679",3679,"Carrie","female","white",0
"3680",3680,"Hakim","male","black",0
"3681",3681,"Emily","female","white",0
"3682",3682,"Lakisha","female","black",0
"3683",3683,"Latoya","female","black",0
"3684",3684,"Sarah","female","white",0
"3685",3685,"Allison","female","white",0
"3686",3686,"Ebony","female","black",0
"3687",3687,"Kristen","female","white",0
"3688",3688,"Tamika","female","black",0
"3689",3689,"Brendan","male","white",0
"3690",3690,"Latoya","female","black",0
"3691",3691,"Brendan","male","white",0
"3692",3692,"Ebony","female","black",1
"3693",3693,"Emily","female","white",1
"3694",3694,"Latonya","female","black",1
"3695",3695,"Latoya","female","black",0
"3696",3696,"Laurie","female","white",1
"3697",3697,"Aisha","female","black",1
"3698",3698,"Carrie","female","white",0
"3699",3699,"Geoffrey","male","white",0
"3700",3700,"Jermaine","male","black",0
"3701",3701,"Keisha","female","black",0
"3702",3702,"Kristen","female","white",1
"3703",3703,"Latonya","female","black",0
"3704",3704,"Laurie","female","white",0
"3705",3705,"Lakisha","female","black",0
"3706",3706,"Sarah","female","white",0
"3707",3707,"Emily","female","white",0
"3708",3708,"Jamal","male","black",0
"3709",3709,"Brad","male","white",0
"3710",3710,"Tamika","female","black",0
"3711",3711,"Allison","female","white",0
"3712",3712,"Latonya","female","black",0
"3713",3713,"Meredith","female","white",0
"3714",3714,"Tamika","female","black",0
"3715",3715,"Ebony","female","black",0
"3716",3716,"Geoffrey","male","white",1
"3717",3717,"Keisha","female","black",0
"3718",3718,"Laurie","female","white",0
"3719",3719,"Meredith","female","white",0
"3720",3720,"Tanisha","female","black",0
"3721",3721,"Aisha","female","black",0
"3722",3722,"Brad","male","white",0
"3723",3723,"Leroy","male","black",0
"3724",3724,"Neil","male","white",0
"3725",3725,"Lakisha","female","black",0
"3726",3726,"Latoya","female","black",0
"3727",3727,"Meredith","female","white",0
"3728",3728,"Sarah","female","white",0
"3729",3729,"Kristen","female","white",0
"3730",3730,"Latonya","female","black",0
"3731",3731,"Laurie","female","white",0
"3732",3732,"Sarah","female","white",0
"3733",3733,"Tamika","female","black",0
"3734",3734,"Tanisha","female","black",0
"3735",3735,"Allison","female","white",0
"3736",3736,"Kenya","female","black",0
"3737",3737,"Meredith","female","white",0
"3738",3738,"Tamika","female","black",0
"3739",3739,"Anne","female","white",0
"3740",3740,"Keisha","female","black",0
"3741",3741,"Kristen","female","white",0
"3742",3742,"Lakisha","female","black",0
"3743",3743,"Aisha","female","black",0
"3744",3744,"Allison","female","white",0
"3745",3745,"Carrie","female","white",0
"3746",3746,"Darnell","male","black",0
"3747",3747,"Jill","female","white",0
"3748",3748,"Keisha","female","black",0
"3749",3749,"Allison","female","white",0
"3750",3750,"Brett","male","white",0
"3751",3751,"Emily","female","white",0
"3752",3752,"Latonya","female","black",0
"3753",3753,"Latoya","female","black",0
"3754",3754,"Tyrone","male","black",0
"3755",3755,"Geoffrey","male","white",0
"3756",3756,"Jill","female","white",0
"3757",3757,"Kenya","female","black",1
"3758",3758,"Latonya","female","black",0
"3759",3759,"Laurie","female","white",0
"3760",3760,"Rasheed","male","black",0
"3761",3761,"Anne","female","white",0
"3762",3762,"Ebony","female","black",0
"3763",3763,"Emily","female","white",0
"3764",3764,"Tanisha","female","black",0
"3765",3765,"Allison","female","white",0
"3766",3766,"Anne","female","white",0
"3767",3767,"Ebony","female","black",0
"3768",3768,"Emily","female","white",0
"3769",3769,"Kenya","female","black",0
"3770",3770,"Tanisha","female","black",0
"3771",3771,"Allison","female","white",0
"3772",3772,"Jamal","male","black",0
"3773",3773,"Jay","male","white",1
"3774",3774,"Keisha","female","black",0
"3775",3775,"Brad","male","white",0
"3776",3776,"Kareem","male","black",0
"3777",3777,"Carrie","female","white",0
"3778",3778,"Ebony","female","black",0
"3779",3779,"Latonya","female","black",0
"3780",3780,"Meredith","female","white",0
"3781",3781,"Anne","female","white",0
"3782",3782,"Latoya","female","black",0
"3783",3783,"Meredith","female","white",0
"3784",3784,"Meredith","female","white",0
"3785",3785,"Tamika","female","black",0
"3786",3786,"Tanisha","female","black",0
"3787",3787,"Anne","female","white",0
"3788",3788,"Ebony","female","black",0
"3789",3789,"Kristen","female","white",0
"3790",3790,"Tanisha","female","black",0
"3791",3791,"Allison","female","white",1
"3792",3792,"Brett","male","white",0
"3793",3793,"Ebony","female","black",0
"3794",3794,"Jay","male","white",0
"3795",3795,"Jill","female","white",0
"3796",3796,"Kareem","male","black",0
"3797",3797,"Kenya","female","black",0
"3798",3798,"Latonya","female","black",0
"3799",3799,"Allison","female","white",1
"3800",3800,"Ebony","female","black",0
"3801",3801,"Emily","female","white",0
"3802",3802,"Geoffrey","male","white",0
"3803",3803,"Latonya","female","black",0
"3804",3804,"Leroy","male","black",0
"3805",3805,"Todd","male","white",0
"3806",3806,"Tremayne","male","black",0
"3807",3807,"Aisha","female","black",0
"3808",3808,"Aisha","female","black",1
"3809",3809,"Anne","female","white",0
"3810",3810,"Brad","male","white",0
"3811",3811,"Brad","male","white",1
"3812",3812,"Brendan","male","white",0
"3813",3813,"Carrie","female","white",0
"3814",3814,"Carrie","female","white",0
"3815",3815,"Darnell","male","black",0
"3816",3816,"Ebony","female","black",0
"3817",3817,"Ebony","female","black",0
"3818",3818,"Hakim","male","black",0
"3819",3819,"Hakim","male","black",0
"3820",3820,"Jay","male","white",0
"3821",3821,"Jill","female","white",0
"3822",3822,"Kareem","male","black",0
"3823",3823,"Keisha","female","black",0
"3824",3824,"Kenya","female","black",0
"3825",3825,"Kristen","female","white",0
"3826",3826,"Lakisha","female","black",0
"3827",3827,"Laurie","female","white",0
"3828",3828,"Matthew","male","white",0
"3829",3829,"Meredith","female","white",0
"3830",3830,"Rasheed","male","black",0
"3831",3831,"Tanisha","female","black",0
"3832",3832,"Todd","male","white",0
"3833",3833,"Todd","male","white",0
"3834",3834,"Tyrone","male","black",0
"3835",3835,"Anne","female","white",0
"3836",3836,"Anne","female","white",0
"3837",3837,"Ebony","female","black",0
"3838",3838,"Jill","female","white",0
"3839",3839,"Kenya","female","black",0
"3840",3840,"Meredith","female","white",0
"3841",3841,"Meredith","female","white",0
"3842",3842,"Rasheed","male","black",0
"3843",3843,"Rasheed","male","black",0
"3844",3844,"Tamika","female","black",0
"3845",3845,"Todd","male","white",0
"3846",3846,"Tremayne","male","black",0
"3847",3847,"Aisha","female","black",0
"3848",3848,"Anne","female","white",0
"3849",3849,"Brendan","male","white",0
"3850",3850,"Leroy","male","black",0
"3851",3851,"Allison","female","white",0
"3852",3852,"Geoffrey","male","white",0
"3853",3853,"Hakim","male","black",0
"3854",3854,"Rasheed","male","black",0
"3855",3855,"Anne","female","white",0
"3856",3856,"Ebony","female","black",0
"3857",3857,"Laurie","female","white",0
"3858",3858,"Tanisha","female","black",0
"3859",3859,"Aisha","female","black",0
"3860",3860,"Brendan","male","white",0
"3861",3861,"Neil","male","white",0
"3862",3862,"Tamika","female","black",0
"3863",3863,"Brendan","male","white",0
"3864",3864,"Kenya","female","black",0
"3865",3865,"Neil","male","white",0
"3866",3866,"Tyrone","male","black",0
"3867",3867,"Anne","female","white",0
"3868",3868,"Brendan","male","white",0
"3869",3869,"Brett","male","white",0
"3870",3870,"Greg","male","white",0
"3871",3871,"Hakim","male","black",0
"3872",3872,"Jamal","male","black",0
"3873",3873,"Jermaine","male","black",0
"3874",3874,"Kareem","male","black",0
"3875",3875,"Brendan","male","white",0
"3876",3876,"Jamal","male","black",0
"3877",3877,"Latonya","female","black",0
"3878",3878,"Matthew","male","white",0
"3879",3879,"Carrie","female","white",0
"3880",3880,"Ebony","female","black",0
"3881",3881,"Emily","female","white",0
"3882",3882,"Jill","female","white",0
"3883",3883,"Tamika","female","black",0
"3884",3884,"Tanisha","female","black",0
"3885",3885,"Todd","male","white",0
"3886",3886,"Tyrone","male","black",0
"3887",3887,"Aisha","female","black",0
"3888",3888,"Brendan","male","white",0
"3889",3889,"Jay","male","white",0
"3890",3890,"Lakisha","female","black",0
"3891",3891,"Brett","male","white",0
"3892",3892,"Keisha","female","black",0
"3893",3893,"Laurie","female","white",0
"3894",3894,"Rasheed","male","black",0
"3895",3895,"Brett","male","white",0
"3896",3896,"Hakim","male","black",0
"3897",3897,"Leroy","male","black",0
"3898",3898,"Todd","male","white",0
"3899",3899,"Aisha","female","black",0
"3900",3900,"Brett","male","white",0
"3901",3901,"Lakisha","female","black",0
"3902",3902,"Matthew","male","white",0
"3903",3903,"Anne","female","white",0
"3904",3904,"Kenya","female","black",0
"3905",3905,"Lakisha","female","black",0
"3906",3906,"Sarah","female","white",0
"3907",3907,"Emily","female","white",0
"3908",3908,"Jamal","male","black",0
"3909",3909,"Jermaine","male","black",0
"3910",3910,"Sarah","female","white",0
"3911",3911,"Greg","male","white",0
"3912",3912,"Jamal","male","black",0
"3913",3913,"Lakisha","female","black",0
"3914",3914,"Todd","male","white",0
"3915",3915,"Carrie","female","white",0
"3916",3916,"Lakisha","female","black",0
"3917",3917,"Latonya","female","black",0
"3918",3918,"Meredith","female","white",1
"3919",3919,"Anne","female","white",0
"3920",3920,"Carrie","female","white",0
"3921",3921,"Jermaine","male","black",0
"3922",3922,"Keisha","female","black",0
"3923",3923,"Latoya","female","black",0
"3924",3924,"Meredith","female","white",0
"3925",3925,"Aisha","female","black",0
"3926",3926,"Carrie","female","white",0
"3927",3927,"Anne","female","white",0
"3928",3928,"Emily","female","white",0
"3929",3929,"Latoya","female","black",0
"3930",3930,"Tamika","female","black",0
"3931",3931,"Anne","female","white",0
"3932",3932,"Kareem","male","black",0
"3933",3933,"Meredith","female","white",0
"3934",3934,"Rasheed","male","black",0
"3935",3935,"Aisha","female","black",0
"3936",3936,"Aisha","female","black",0
"3937",3937,"Emily","female","white",0
"3938",3938,"Latonya","female","black",0
"3939",3939,"Laurie","female","white",0
"3940",3940,"Meredith","female","white",0
"3941",3941,"Aisha","female","black",0
"3942",3942,"Keisha","female","black",0
"3943",3943,"Laurie","female","white",0
"3944",3944,"Meredith","female","white",0
"3945",3945,"Aisha","female","black",0
"3946",3946,"Emily","female","white",0
"3947",3947,"Kristen","female","white",0
"3948",3948,"Tanisha","female","black",0
"3949",3949,"Allison","female","white",0
"3950",3950,"Ebony","female","black",0
"3951",3951,"Greg","male","white",0
"3952",3952,"Lakisha","female","black",0
"3953",3953,"Carrie","female","white",0
"3954",3954,"Ebony","female","black",1
"3955",3955,"Latoya","female","black",0
"3956",3956,"Sarah","female","white",0
"3957",3957,"Kristen","female","white",0
"3958",3958,"Laurie","female","white",0
"3959",3959,"Tamika","female","black",0
"3960",3960,"Tanisha","female","black",0
"3961",3961,"Aisha","female","black",0
"3962",3962,"Allison","female","white",0
"3963",3963,"Carrie","female","white",0
"3964",3964,"Darnell","male","black",0
"3965",3965,"Emily","female","white",0
"3966",3966,"Keisha","female","black",0
"3967",3967,"Laurie","female","white",0
"3968",3968,"Tamika","female","black",0
"3969",3969,"Jay","male","white",0
"3970",3970,"Latonya","female","black",0
"3971",3971,"Aisha","female","black",0
"3972",3972,"Allison","female","white",0
"3973",3973,"Jill","female","white",0
"3974",3974,"Lakisha","female","black",0
"3975",3975,"Latonya","female","black",0
"3976",3976,"Laurie","female","white",0
"3977",3977,"Sarah","female","white",0
"3978",3978,"Tanisha","female","black",0
"3979",3979,"Anne","female","white",0
"3980",3980,"Latonya","female","black",0
"3981",3981,"Meredith","female","white",0
"3982",3982,"Tamika","female","black",0
"3983",3983,"Brendan","male","white",0
"3984",3984,"Jamal","male","black",0
"3985",3985,"Matthew","male","white",0
"3986",3986,"Tremayne","male","black",0
"3987",3987,"Allison","female","white",0
"3988",3988,"Latoya","female","black",0
"3989",3989,"Neil","male","white",0
"3990",3990,"Tyrone","male","black",0
"3991",3991,"Brendan","male","white",0
"3992",3992,"Ebony","female","black",0
"3993",3993,"Sarah","female","white",0
"3994",3994,"Tanisha","female","black",0
"3995",3995,"Anne","female","white",0
"3996",3996,"Brendan","male","white",0
"3997",3997,"Ebony","female","black",0
"3998",3998,"Hakim","male","black",0
"3999",3999,"Kristen","female","white",0
"4000",4000,"Tamika","female","black",0
"4001",4001,"Carrie","female","white",0
"4002",4002,"Jermaine","male","black",0
"4003",4003,"Jill","female","white",0
"4004",4004,"Keisha","female","black",0
"4005",4005,"Latoya","female","black",0
"4006",4006,"Matthew","male","white",0
"4007",4007,"Carrie","female","white",1
"4008",4008,"Kenya","female","black",1
"4009",4009,"Aisha","female","black",0
"4010",4010,"Laurie","female","white",0
"4011",4011,"Sarah","female","white",0
"4012",4012,"Sarah","female","white",0
"4013",4013,"Tamika","female","black",0
"4014",4014,"Tanisha","female","black",0
"4015",4015,"Carrie","female","white",0
"4016",4016,"Latonya","female","black",0
"4017",4017,"Laurie","female","white",0
"4018",4018,"Tanisha","female","black",0
"4019",4019,"Anne","female","white",1
"4020",4020,"Rasheed","male","black",0
"4021",4021,"Jill","female","white",0
"4022",4022,"Keisha","female","black",0
"4023",4023,"Kristen","female","white",0
"4024",4024,"Tanisha","female","black",0
"4025",4025,"Allison","female","white",0
"4026",4026,"Emily","female","white",0
"4027",4027,"Lakisha","female","black",0
"4028",4028,"Latonya","female","black",0
"4029",4029,"Matthew","male","white",0
"4030",4030,"Tyrone","male","black",0
"4031",4031,"Kristen","female","white",0
"4032",4032,"Latoya","female","black",0
"4033",4033,"Laurie","female","white",0
"4034",4034,"Tamika","female","black",0
"4035",4035,"Emily","female","white",0
"4036",4036,"Keisha","female","black",0
"4037",4037,"Laurie","female","white",0
"4038",4038,"Sarah","female","white",0
"4039",4039,"Tamika","female","black",0
"4040",4040,"Tanisha","female","black",0
"4041",4041,"Aisha","female","black",0
"4042",4042,"Kristen","female","white",0
"4043",4043,"Lakisha","female","black",0
"4044",4044,"Laurie","female","white",0
"4045",4045,"Aisha","female","black",0
"4046",4046,"Allison","female","white",1
"4047",4047,"Latoya","female","black",0
"4048",4048,"Laurie","female","white",0
"4049",4049,"Allison","female","white",0
"4050",4050,"Anne","female","white",0
"4051",4051,"Anne","female","white",0
"4052",4052,"Darnell","male","black",0
"4053",4053,"Keisha","female","black",0
"4054",4054,"Latoya","female","black",0
"4055",4055,"Tanisha","female","black",0
"4056",4056,"Todd","male","white",0
"4057",4057,"Ebony","female","black",0
"4058",4058,"Emily","female","white",0
"4059",4059,"Latonya","female","black",0
"4060",4060,"Laurie","female","white",0
"4061",4061,"Aisha","female","black",0
"4062",4062,"Allison","female","white",0
"4063",4063,"Jamal","male","black",0
"4064",4064,"Jay","male","white",0
"4065",4065,"Jill","female","white",0
"4066",4066,"Latonya","female","black",0
"4067",4067,"Allison","female","white",1
"4068",4068,"Anne","female","white",0
"4069",4069,"Ebony","female","black",0
"4070",4070,"Kenya","female","black",0
"4071",4071,"Emily","female","white",1
"4072",4072,"Geoffrey","male","white",1
"4073",4073,"Kareem","male","black",1
"4074",4074,"Kenya","female","black",1
"4075",4075,"Kristen","female","white",0
"4076",4076,"Latonya","female","black",0
"4077",4077,"Meredith","female","white",0
"4078",4078,"Tanisha","female","black",0
"4079",4079,"Aisha","female","black",0
"4080",4080,"Anne","female","white",0
"4081",4081,"Brendan","male","white",0
"4082",4082,"Emily","female","white",0
"4083",4083,"Jay","male","white",0
"4084",4084,"Keisha","female","black",0
"4085",4085,"Latonya","female","black",1
"4086",4086,"Tamika","female","black",1
"4087",4087,"Aisha","female","black",0
"4088",4088,"Anne","female","white",0
"4089",4089,"Brad","male","white",0
"4090",4090,"Carrie","female","white",0
"4091",4091,"Ebony","female","black",0
"4092",4092,"Emily","female","white",0
"4093",4093,"Geoffrey","male","white",0
"4094",4094,"Greg","male","white",0
"4095",4095,"Greg","male","white",0
"4096",4096,"Hakim","male","black",0
"4097",4097,"Hakim","male","black",0
"4098",4098,"Jermaine","male","black",0
"4099",4099,"Jill","female","white",0
"4100",4100,"Jill","female","white",0
"4101",4101,"Kareem","male","black",0
"4102",4102,"Keisha","female","black",0
"4103",4103,"Kenya","female","black",0
"4104",4104,"Latoya","female","black",0
"4105",4105,"Latoya","female","black",0
"4106",4106,"Laurie","female","white",0
"4107",4107,"Matthew","male","white",0
"4108",4108,"Meredith","female","white",0
"4109",4109,"Sarah","female","white",0
"4110",4110,"Tamika","female","black",0
"4111",4111,"Todd","male","white",0
"4112",4112,"Tremayne","male","black",0
"4113",4113,"Tremayne","male","black",0
"4114",4114,"Tyrone","male","black",0
"4115",4115,"Ebony","female","black",0
"4116",4116,"Emily","female","white",0
"4117",4117,"Jill","female","white",0
"4118",4118,"Lakisha","female","black",0
"4119",4119,"Greg","male","white",0
"4120",4120,"Jay","male","white",0
"4121",4121,"Leroy","male","black",0
"4122",4122,"Rasheed","male","black",0
"4123",4123,"Aisha","female","black",0
"4124",4124,"Kareem","male","black",0
"4125",4125,"Matthew","male","white",0
"4126",4126,"Meredith","female","white",0
"4127",4127,"Greg","male","white",1
"4128",4128,"Jay","male","white",1
"4129",4129,"Kareem","male","black",1
"4130",4130,"Tamika","female","black",1
"4131",4131,"Anne","female","white",0
"4132",4132,"Latoya","female","black",0
"4133",4133,"Meredith","female","white",0
"4134",4134,"Tanisha","female","black",0
"4135",4135,"Greg","male","white",0
"4136",4136,"Jamal","male","black",0
"4137",4137,"Latoya","female","black",0
"4138",4138,"Neil","male","white",0
"4139",4139,"Allison","female","white",0
"4140",4140,"Ebony","female","black",0
"4141",4141,"Lakisha","female","black",0
"4142",4142,"Meredith","female","white",0
"4143",4143,"Brett","male","white",1
"4144",4144,"Ebony","female","black",1
"4145",4145,"Neil","male","white",0
"4146",4146,"Tremayne","male","black",1
"4147",4147,"Anne","female","white",0
"4148",4148,"Kareem","male","black",0
"4149",4149,"Kenya","female","black",0
"4150",4150,"Matthew","male","white",0
"4151",4151,"Jill","female","white",0
"4152",4152,"Kenya","female","black",0
"4153",4153,"Sarah","female","white",0
"4154",4154,"Tamika","female","black",0
"4155",4155,"Brad","male","white",0
"4156",4156,"Jermaine","male","black",0
"4157",4157,"Neil","male","white",0
"4158",4158,"Tamika","female","black",0
"4159",4159,"Lakisha","female","black",0
"4160",4160,"Matthew","male","white",0
"4161",4161,"Meredith","female","white",0
"4162",4162,"Rasheed","male","black",0
"4163",4163,"Anne","female","white",0
"4164",4164,"Rasheed","male","black",0
"4165",4165,"Sarah","female","white",0
"4166",4166,"Tremayne","male","black",0
"4167",4167,"Greg","male","white",0
"4168",4168,"Rasheed","male","black",0
"4169",4169,"Tanisha","female","black",1
"4170",4170,"Todd","male","white",0
"4171",4171,"Brett","male","white",0
"4172",4172,"Leroy","male","black",0
"4173",4173,"Matthew","male","white",0
"4174",4174,"Tamika","female","black",0
"4175",4175,"Aisha","female","black",0
"4176",4176,"Allison","female","white",0
"4177",4177,"Sarah","female","white",0
"4178",4178,"Tamika","female","black",0
"4179",4179,"Allison","female","white",0
"4180",4180,"Allison","female","white",0
"4181",4181,"Anne","female","white",0
"4182",4182,"Ebony","female","black",0
"4183",4183,"Lakisha","female","black",0
"4184",4184,"Latonya","female","black",0
"4185",4185,"Kristen","female","white",0
"4186",4186,"Sarah","female","white",0
"4187",4187,"Tamika","female","black",0
"4188",4188,"Tanisha","female","black",0
"4189",4189,"Jill","female","white",0
"4190",4190,"Latoya","female","black",0
"4191",4191,"Kristen","female","white",1
"4192",4192,"Lakisha","female","black",0
"4193",4193,"Latonya","female","black",0
"4194",4194,"Meredith","female","white",1
"4195",4195,"Anne","female","white",0
"4196",4196,"Carrie","female","white",0
"4197",4197,"Ebony","female","black",0
"4198",4198,"Emily","female","white",0
"4199",4199,"Jill","female","white",0
"4200",4200,"Kenya","female","black",0
"4201",4201,"Tanisha","female","black",0
"4202",4202,"Tremayne","male","black",0
"4203",4203,"Carrie","female","white",0
"4204",4204,"Jill","female","white",0
"4205",4205,"Latoya","female","black",0
"4206",4206,"Tanisha","female","black",0
"4207",4207,"Laurie","female","white",0
"4208",4208,"Tamika","female","black",0
"4209",4209,"Sarah","female","white",0
"4210",4210,"Tamika","female","black",0
"4211",4211,"Emily","female","white",0
"4212",4212,"Kenya","female","black",0
"4213",4213,"Kristen","female","white",0
"4214",4214,"Latonya","female","black",0
"4215",4215,"Anne","female","white",0
"4216",4216,"Carrie","female","white",0
"4217",4217,"Darnell","male","black",0
"4218",4218,"Hakim","male","black",0
"4219",4219,"Jay","male","white",0
"4220",4220,"Jill","female","white",0
"4221",4221,"Lakisha","female","black",0
"4222",4222,"Tamika","female","black",0
"4223",4223,"Kenya","female","black",0
"4224",4224,"Kristen","female","white",0
"4225",4225,"Laurie","female","white",0
"4226",4226,"Tamika","female","black",0
"4227",4227,"Allison","female","white",0
"4228",4228,"Keisha","female","black",0
"4229",4229,"Kristen","female","white",0
"4230",4230,"Sarah","female","white",0
"4231",4231,"Tamika","female","black",0
"4232",4232,"Tremayne","male","black",0
"4233",4233,"Anne","female","white",0
"4234",4234,"Ebony","female","black",0
"4235",4235,"Kenya","female","black",0
"4236",4236,"Kristen","female","white",0
"4237",4237,"Aisha","female","black",0
"4238",4238,"Allison","female","white",0
"4239",4239,"Carrie","female","white",0
"4240",4240,"Keisha","female","black",0
"4241",4241,"Allison","female","white",0
"4242",4242,"Jermaine","male","black",1
"4243",4243,"Leroy","male","black",0
"4244",4244,"Neil","male","white",1
"4245",4245,"Jay","male","white",0
"4246",4246,"Jill","female","white",1
"4247",4247,"Kenya","female","black",1
"4248",4248,"Kristen","female","white",0
"4249",4249,"Latoya","female","black",1
"4250",4250,"Rasheed","male","black",0
"4251",4251,"Ebony","female","black",0
"4252",4252,"Geoffrey","male","white",0
"4253",4253,"Jay","male","white",0
"4254",4254,"Jill","female","white",0
"4255",4255,"Kenya","female","black",0
"4256",4256,"Latonya","female","black",0
"4257",4257,"Sarah","female","white",0
"4258",4258,"Tanisha","female","black",0
"4259",4259,"Brendan","male","white",0
"4260",4260,"Emily","female","white",0
"4261",4261,"Kristen","female","white",0
"4262",4262,"Latoya","female","black",0
"4263",4263,"Rasheed","male","black",0
"4264",4264,"Tamika","female","black",0
"4265",4265,"Jill","female","white",0
"4266",4266,"Latoya","female","black",0
"4267",4267,"Laurie","female","white",0
"4268",4268,"Tamika","female","black",0
"4269",4269,"Carrie","female","white",0
"4270",4270,"Ebony","female","black",0
"4271",4271,"Ebony","female","black",0
"4272",4272,"Kenya","female","black",0
"4273",4273,"Kristen","female","white",0
"4274",4274,"Todd","male","white",0
"4275",4275,"Aisha","female","black",0
"4276",4276,"Allison","female","white",0
"4277",4277,"Carrie","female","white",0
"4278",4278,"Latoya","female","black",0
"4279",4279,"Laurie","female","white",0
"4280",4280,"Sarah","female","white",0
"4281",4281,"Tamika","female","black",0
"4282",4282,"Tanisha","female","black",0
"4283",4283,"Carrie","female","white",0
"4284",4284,"Keisha","female","black",0
"4285",4285,"Latonya","female","black",0
"4286",4286,"Leroy","male","black",1
"4287",4287,"Neil","male","white",1
"4288",4288,"Sarah","female","white",0
"4289",4289,"Aisha","female","black",0
"4290",4290,"Anne","female","white",0
"4291",4291,"Latoya","female","black",0
"4292",4292,"Meredith","female","white",0
"4293",4293,"Carrie","female","white",0
"4294",4294,"Kenya","female","black",0
"4295",4295,"Kristen","female","white",1
"4296",4296,"Lakisha","female","black",0
"4297",4297,"Meredith","female","white",1
"4298",4298,"Tremayne","male","black",0
"4299",4299,"Jill","female","white",0
"4300",4300,"Kristen","female","white",0
"4301",4301,"Latoya","female","black",0
"4302",4302,"Tamika","female","black",0
"4303",4303,"Carrie","female","white",0
"4304",4304,"Emily","female","white",0
"4305",4305,"Latoya","female","black",0
"4306",4306,"Tanisha","female","black",0
"4307",4307,"Ebony","female","black",0
"4308",4308,"Emily","female","white",0
"4309",4309,"Laurie","female","white",0
"4310",4310,"Tremayne","male","black",0
"4311",4311,"Laurie","female","white",0
"4312",4312,"Tamika","female","black",0
"4313",4313,"Carrie","female","white",0
"4314",4314,"Lakisha","female","black",0
"4315",4315,"Latonya","female","black",0
"4316",4316,"Meredith","female","white",0
"4317",4317,"Allison","female","white",0
"4318",4318,"Carrie","female","white",0
"4319",4319,"Jill","female","white",0
"4320",4320,"Kareem","male","black",0
"4321",4321,"Latonya","female","black",0
"4322",4322,"Latoya","female","black",0
"4323",4323,"Anne","female","white",0
"4324",4324,"Emily","female","white",0
"4325",4325,"Kenya","female","black",0
"4326",4326,"Tanisha","female","black",0
"4327",4327,"Jermaine","male","black",0
"4328",4328,"Latonya","female","black",0
"4329",4329,"Laurie","female","white",0
"4330",4330,"Sarah","female","white",0
"4331",4331,"Jermaine","male","black",0
"4332",4332,"Kenya","female","black",0
"4333",4333,"Kristen","female","white",1
"4334",4334,"Meredith","female","white",0
"4335",4335,"Sarah","female","white",1
"4336",4336,"Tanisha","female","black",1
"4337",4337,"Anne","female","white",0
"4338",4338,"Brad","male","white",0
"4339",4339,"Emily","female","white",0
"4340",4340,"Hakim","male","black",0
"4341",4341,"Jermaine","male","black",0
"4342",4342,"Jermaine","male","black",0
"4343",4343,"Jill","female","white",0
"4344",4344,"Jill","female","white",0
"4345",4345,"Keisha","female","black",0
"4346",4346,"Lakisha","female","black",0
"4347",4347,"Lakisha","female","black",0
"4348",4348,"Latonya","female","black",0
"4349",4349,"Latoya","female","black",0
"4350",4350,"Latoya","female","black",0
"4351",4351,"Latoya","female","black",0
"4352",4352,"Laurie","female","white",0
"4353",4353,"Laurie","female","white",0
"4354",4354,"Laurie","female","white",0
"4355",4355,"Matthew","male","white",0
"4356",4356,"Meredith","female","white",0
"4357",4357,"Rasheed","male","black",0
"4358",4358,"Sarah","female","white",0
"4359",4359,"Todd","male","white",0
"4360",4360,"Tremayne","male","black",0
"4361",4361,"Anne","female","white",0
"4362",4362,"Jill","female","white",0
"4363",4363,"Latoya","female","black",1
"4364",4364,"Tamika","female","black",0
"4365",4365,"Greg","male","white",0
"4366",4366,"Jay","male","white",0
"4367",4367,"Latonya","female","black",0
"4368",4368,"Tyrone","male","black",0
"4369",4369,"Brad","male","white",0
"4370",4370,"Kristen","female","white",1
"4371",4371,"Latoya","female","black",0
"4372",4372,"Tanisha","female","black",0
"4373",4373,"Kristen","female","white",0
"4374",4374,"Latonya","female","black",0
"4375",4375,"Sarah","female","white",0
"4376",4376,"Tanisha","female","black",0
"4377",4377,"Darnell","male","black",0
"4378",4378,"Keisha","female","black",0
"4379",4379,"Meredith","female","white",0
"4380",4380,"Neil","male","white",0
"4381",4381,"Geoffrey","male","white",0
"4382",4382,"Keisha","female","black",0
"4383",4383,"Latonya","female","black",0
"4384",4384,"Matthew","male","white",0
"4385",4385,"Brad","male","white",0
"4386",4386,"Greg","male","white",0
"4387",4387,"Latoya","female","black",0
"4388",4388,"Tremayne","male","black",0
"4389",4389,"Geoffrey","male","white",0
"4390",4390,"Latoya","female","black",0
"4391",4391,"Neil","male","white",0
"4392",4392,"Tyrone","male","black",0
"4393",4393,"Anne","female","white",0
"4394",4394,"Emily","female","white",0
"4395",4395,"Hakim","male","black",0
"4396",4396,"Latonya","female","black",0
"4397",4397,"Ebony","female","black",0
"4398",4398,"Laurie","female","white",0
"4399",4399,"Meredith","female","white",0
"4400",4400,"Tamika","female","black",0
"4401",4401,"Greg","male","white",1
"4402",4402,"Latoya","female","black",1
"4403",4403,"Neil","male","white",0
"4404",4404,"Tanisha","female","black",1
"4405",4405,"Allison","female","white",0
"4406",4406,"Ebony","female","black",0
"4407",4407,"Jill","female","white",0
"4408",4408,"Kenya","female","black",0
"4409",4409,"Ebony","female","black",1
"4410",4410,"Emily","female","white",1
"4411",4411,"Aisha","female","black",0
"4412",4412,"Carrie","female","white",1
"4413",4413,"Ebony","female","black",0
"4414",4414,"Emily","female","white",0
"4415",4415,"Emily","female","white",0
"4416",4416,"Kareem","male","black",0
"4417",4417,"Matthew","male","white",0
